Histocap122p10B_004851:004851-T1:004852:004852-T1	HistocapHISSPFGTRO0285_006840:006840-T1
Histocap122p10B_004851:004851-T1:004852:004852-T1	HistocapHISSPFGMAR2044_008048:008048-T1
Histocap122p10B_004851:004851-T1:004852:004852-T1	Histocap136P07_004831:004831-T1:004832:004832-T1
Histocap122p10B_004851:004851-T1:004852:004852-T1	HistocapHISSPFGTRO0285_007908:007908-T1
Histocap122p10B_004851:004851-T1:004852:004852-T1	Histocap256P18_004899:004899-T1:004900:004900-T1
Histocap122p10B_004851:004851-T1:004852:004852-T1	HistocapHISSPFGPSO2043_006689:006689-T1
Histocap122p10B_004851:004851-T1:004852:004852-T1	HistocapWGSS14_004848:004848-T1:004849:004849-T1
HistomissSECH102_008919:008919-T1	HistomissSECH102_008919:008919-T1
HistomissSECH102_008919:008919-T1	HistocapCB065_007831:007831-T1
HistocapCB192_tyr1341	HistocapCB192_tyr1341
HistocapCB192_tyr1341	HistomissSECH90_tyr2743
HistocapCB192_tyr1341	HistocapCB066_tyr999
HistocapCB192_tyr1341	HistomissSECH88_tyr2668
HistocapCB192_tyr1341	HistocapCB174_tyr1141
HistocapCB192_tyr1341	HistocapSECH109_tyr2127
HistocapCB192_tyr1341	HistomissSECH89_tyr2703
HistocapCB192_tyr1341	HistomissSECH87_tyr2610
HistocapCB192_tyr1341	HistocapCB062_tyr740
HistocapCB192_tyr1341	HistomissSECH85_tyr2530
HistocapCB192_tyr1341	HistomissSECH81_tyr2390
HistocapCB192_tyr1341	HistocapCB062_tyr720
HistocapCB192_tyr1341	HistomissSECH102_tyr2338
HistocapCB192_tyr1341	HistomissSECH83_tyr2439
HistocapCB192_tyr1341	HistocapSA15_tyr2043
HistocapCB192_tyr1341	HistomissSECH81_tyr2391
HistocapCB192_tyr1341	HistocapCB180_tyr1216
HistocapCB192_tyr1341	HistocapCB174_tyr1137
HistocapCB192_tyr1341	HistocapCB168_tyr1075
HistocapCB192_tyr1341	HistomissSECH90_tyr2716
HistocapCB192_tyr1341	HistocapCB192_tyr1312
HistocapCB192_tyr1341	HistocapCB065_tyr920
HistocapCB192_tyr1341	HistocapCB066_tyr1024
HistocapCB192_tyr1341	HistomissSECH90_tyr2717
HistocapCB192_tyr1341	HistomissWU24_00808
HistocapCB192_tyr1341	HistocapCB065_tyr935
HistocapCB192_tyr1341	HistomissSECH88_tyr2669
HistocapCB192_tyr1341	HistomissSECH84_tyr2455
HistocapCB192_tyr1341	HistoohiSECH98_tyr2904
HistocapCB192_tyr1341	HistomissSECH85_tyr2529
HistocapCB192_tyr1341	HistocapSECH109_tyr2120
HistocapCB192_tyr1341	HistocapCB186_tyr1262
HistocapCB192_tyr1341	HistocapCB186_tyr1267
HistocapCB192_tyr1341	HistomissSECH89_tyr2704
HistocapCB192_tyr1341	HistocapCB180_tyr1194
HistocapCB192_tyr1341	HistocapCB063_tyr803
HistocapCB192_tyr1341	HistomissWU24_tyr2761
HistocapCB192_tyr1341	HistomissSECH83_tyr2440
HistocapCB192_tyr1341	HistomissSECH86_tyr2572
HistocapCB192_tyr1341	HistocapCB064_tyr882
HistocapCB192_tyr1341	HistocapCB168_tyr1078
HistocapCB192_tyr1341	HistomissSECH102_tyr2341
HistocapCB192_tyr1341	HistocapCB064_tyr864
HistocapCB192_tyr1341	HistocapCB063_tyr826
HistocapCB192_tyr1341	HistomissSECH86_tyr2578
HistocapCB062_008117:008117-T1	HistocapCB062_008117:008117-T1
HistocapCB062_008117:008117-T1	Histocap122p10B_005731:005731-T1
HistocapCB062_008117:008117-T1	Histocap104p06_005723:005723-T1
HistocapCB062_008117:008117-T1	HistoohiSECH91_006370:006370-T1
HistocapCB062_008117:008117-T1	Histocap136P07_005724:005724-T1
HistocapCB062_008117:008117-T1	HistocapCB065_008076:008076-T1
HistocapCB062_008117:008117-T1	HistoohiSECH93_005320:005320-T1
HistocapCB062_008117:008117-T1	HistocapWGSS16_005785:005785-T1
HistocapCB062_008117:008117-T1	HistocapCB174_007763:007763-T1
HistocapCB062_008117:008117-T1	Histocap316p10_tyr434
HistocapCB062_008117:008117-T1	HistocapHCH143_003302:003302-T1:003303:003303-T1
HistocapCB062_008117:008117-T1	Histocap388p11_008669:008669-T1
HistocapCB062_008117:008117-T1	Histocap256P18_005803:005803-T1
HistocapCB062_008117:008117-T1	Histocap122p10B_tyr154
HistocapCB062_008117:008117-T1	HistomissSECH90_006955:006955-T1
HistocapCB062_008117:008117-T1	Histocap343p18_005734:005734-T1
HistocapCB062_008117:008117-T1	Histocap316p10_005719:005719-T1
HistocapCB062_008117:008117-T1	HistocapSECH110_002246:002246-T1
HistocapCB062_008117:008117-T1	Histocap388p11_005795:005795-T1
HistocapCB062_008117:008117-T1	HistocapHCH143_tyr1597
HistocapCB062_008117:008117-T1	HistocapCB063_008121:008121-T1
HistocapCB062_008117:008117-T1	Histocap117p12_005893:005893-T1
HistocapCB062_008117:008117-T1	HistoohiG217B_05286
HistocapCB062_008117:008117-T1	HistocapCB180_007780:007780-T1
HistocapCB062_008117:008117-T1	HistocapCB066_007860:007860-T1
HistocapCB062_008117:008117-T1	HistocapWGSS11_008536:008536-T1
HistocapCB062_008117:008117-T1	HistocapCB192_007940:007940-T1
HistocapCB062_008117:008117-T1	HistoohiSECH99_006600:006600-T1
HistocapCB062_008117:008117-T1	HistoohiSECH94_004433:004433-T1
HistocapCB062_008117:008117-T1	HistoohiSECH96_005659:005659-T1
HistocapCB062_008117:008117-T1	HistoohiSECH82_006668:006668-T1
HistocapCB062_008117:008117-T1	HistoohiSECH92_006190:006190-T1
HistocapCB062_008117:008117-T1	Histocap485P20_tyr650
HistocapCB062_008117:008117-T1	Histocap144p08_005720:005720-T1
HistocapCB062_008117:008117-T1	HistoohiSECH95_005584:005584-T1
HistocapCB062_008117:008117-T1	HistocapWGSS14_005717:005717-T1
HistocapCB062_008117:008117-T1	Histocap1517p17_005674:005674-T1
HistocapCB062_008117:008117-T1	HistocapWGSS11_005743:005743-T1
HistocapCB062_008117:008117-T1	HistoohiSECH97_006056:006056-T1
HistocapCB062_008117:008117-T1	Histocap327P12_005722:005722-T1
HistocapES286Z_tyr1446	HistocapES286Z_tyr1446
HistocapES286Z_tyr1446	Histocap256P18_008622:008622-T1
HistocapES286Z_tyr1446	Histocap122p10B_008519:008519-T1
HistocapES286Z_tyr1446	HistocapES286Z_tyr1433
HistocapES286Z_tyr1446	HistocapWGSS16_008384:008384-T1
HistocapES286Z_tyr1446	HistocapES283Z_tyr1364
HistocapES286Z_tyr1446	Histocap104p06_008531:008531-T1
HistocapES286Z_tyr1446	Histocap136P07_008493:008493-T1
HistocapES286Z_tyr1446	Histocap327P12_008493:008493-T1
HistocapES286Z_tyr1446	HistocapWGSS11_008269:008269-T1
HistocapES286Z_tyr1446	Histocap316p10_008550:008550-T1
HistocapES286Z_tyr1446	HistocapWGSS14_008401:008401-T1
HistocapHISSPCM7256_007071:007071-T1	HistocapHISSPCM7256_007071:007071-T1
HistocapHISSPCM7256_007071:007071-T1	HistocapNACVFRHC10700582_tyr2022
HistocapCB192_tyr1314	HistocapCB192_tyr1314
HistocapCB192_tyr1314	HistomissSECH88_tyr2645
HistocapCB192_tyr1314	HistomissSECH90_tyr2715
HistocapCB192_tyr1314	HistomissSECH83_tyr2443
HistocapCB192_tyr1314	HistomissWU24_tyr2770
HistocapCB192_tyr1314	HistomissSECH81_tyr2379
HistocapCB192_tyr1314	HistocapES286Z_tyr1422
HistocapCB192_tyr1314	HistomissSECH102_tyr2322
HistocapCB192_tyr1314	HistomissSECH89_tyr2701
HistocapCB192_tyr1314	HistomissSECH86_tyr2558
HistocapCB192_tyr1314	HistocapCB186_tyr1272
HistocapCB192_tyr1314	HistocapSECH109_tyr2100
HistocapCB192_tyr1314	HistocapCB064_tyr884
HistocapWGSS16_tyr2287	HistocapWGSS16_tyr2287
HistocapWGSS16_tyr2287	HistocapCB062_tyr781
HistocapWGSS16_tyr2287	HistocapCB064_tyr878
HistocapWGSS16_tyr2287	Histocap104p06_001360:001360-T1
HistocapWGSS16_tyr2287	HistocapJBHc062775_tyr1944
HistocapWGSS16_tyr2287	Histocap343p18_tyr579
HistocapWGSS16_tyr2287	Histocap388p11_tyr635
HistocapWGSS16_tyr2287	HistocapCB180_tyr1190
HistocapWGSS16_tyr2287	HistocapCB062_tyr742
HistocapWGSS16_tyr2287	HistocapCB192_tyr1346
HistocapWGSS16_tyr2287	Histocap485P20_tyr675
HistocapWGSS16_tyr2287	HistocapCB066_tyr1034
HistocapWGSS16_tyr2287	HistocapJBHc073129_tyr1980
HistocapJBHc031837_012400:012400-T1	HistocapJBHc031837_012400:012400-T1
HistocapES290Z_tyr1530	HistocapES290Z_tyr1530
HistocapES290Z_tyr1530	HistocapES288Z_tyr1482
HistocapES290Z_tyr1530	HistocapH88_tyr1570
HistocapES290Z_tyr1530	HistocapES283Z_tyr1365
HistocapES290Z_tyr1530	HistocapES283Z_tyr1372
HistocapES290Z_tyr1530	HistocapHISSPCM7256_tyr1675
HistocapES290Z_tyr1530	HistocapES288Z_tyr1498
HistocapES290Z_tyr1530	HistocapSECH107_tyr2078
HistocapES290Z_tyr1530	HistocapSECH107_tyr2077
HistocapES290Z_tyr1530	HistocapH88_tyr1577
HistocapHISSPFGLIN2055_tyr1753	HistocapHISSPFGLIN2055_tyr1753
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapWGSS11_008124:008124-T1:008125:008125-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB174_tyr1128
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH86_006641:006641-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH83_000743:000743-T1:000744:000744-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB180_007683:007683-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap19VMG15_004769:004769-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB065_007871:007871-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapES286Z_tyr1409
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap388p11_005937:005937-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap327P12_000986:000986-T1:000987:000987-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH90_006893:006893-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap343p18_000987:000987-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH90_006715:006715-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapSECH107_001277:001277-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB168_008118:008118-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap136P07_008135:008135-T1:008136:008136-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB174_007726:007726-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap327P12_008137:008137-T1:008138:008138-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapWGSS14_000992:000992-T1:000993:000993-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB062_tyr727
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissWU24_tyr2779
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB168_007743:007743-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH83_007400:007400-T1:007401:007401-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapWGSS16_008525:008525-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH81_007170:007170-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH84_000700:000700-T1:000701:000701-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap122p10B_000705:000705-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap122p10B_008102:008102-T1:008103:008103-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB180_000720:000720-T1:000721:000721-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap1517p17_005812:005812-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH88_000661:000661-T1:000662:000662-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap104p06_008004:008004-T1:008005:008005-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapJBHc062775_006151:006151-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapWGSS16_005930:005930-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapSECH109_007176:007176-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap327P12_005860:005860-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH89_007153:007153-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB186_007987:007987-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapJBHc062632_010448:010448-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapSA15_tyr2039
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapES286Z_tyr1421
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB064_008027:008027-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH84_007560:007560-T1:007561:007561-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB174_004028:004028-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH102_008469:008469-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH102_008412:008412-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapWGSS11_000962:000962-T1:000963:000963-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB174_000706:000706-T1:000707:000707-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH86_000636:000636-T1:000637:000637-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB192_004115:004115-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap1517p17_007953:007953-T1:007954:007954-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH102_008952:008952-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH83_007334:007334-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB064_tyr892
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistosurSECH104_005235:005235-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapH88_06988
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap104p06_000972:000972-T1:000973:000973-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap144p08_005855:005855-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH85_006557:006557-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap122p10B_005872:005872-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB063_004194:004194-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB062_007935:007935-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapWGSS11_005881:005881-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap485P20_tyr685
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapWGSS14_007980:007980-T1:007981:007981-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistosurSECH105_000328:000328-T1:000329:000329-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap256P18_005951:005951-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap388p11_000980:000980-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB066_000721:000721-T1:000722:000722-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap485P20_tyr637
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH84_007397:007397-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB066_007687:007687-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB065_tyr922
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap136P07_000957:000957-T1:000958:000958-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapJBHc042430_007310:007310-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapWGSS14_005858:005858-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap117p12_000985:000985-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap256P18_008133:008133-T1:008134:008134-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB063_000720:000720-T1:000721:000721-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH90_006751:006751-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap117p12_008277:008277-T1:008278:008278-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH81_007253:007253-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB180_004083:004083-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH88_007059:007059-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap104p06_005860:005860-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap316p10_000995:000995-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB066_007758:007758-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB192_008401:008401-T1:008402:008402-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB065_000711:000711-T1:000712:000712-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH81_007092:007092-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissWU24_tyr2789
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap388p11_008204:008204-T1:008205:008205-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB192_006838:006838-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap343p18_005873:005873-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB192_008290:008290-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB168_004107:004107-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap144p08_000991:000991-T1:000992:000992-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH87_007458:007458-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap316p10_008015:008015-T1:008016:008016-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapJBHc062632_009660:009660-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap144p08_008116:008116-T1:008117:008117-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB064_004172:004172-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB180_008073:008073-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH88_007105:007105-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB186_008507:008507-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapES288Z_004828:004828-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB064_008383:008383-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap343p18_008150:008150-T1:008151:008151-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap256P18_000997:000997-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB062_007722:007722-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissWU24_tyr2800
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapSECH109_006459:006459-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH86_007087:007087-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH85_006969:006969-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap1517p17_000978:000978-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB065_008492:008492-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapHCH143_007980:007980-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissWU24_03337
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB186_004230:004230-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB186_008377:008377-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap136P07_005864:005864-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB066_008099:008099-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB168_007758:007758-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH89_000674:000674-T1:000675:000675-T1:000676:000676-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap485P20_tyr653
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapSECH109_005935:005935-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH85_006684:006684-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap316p10_005856:005856-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB062_007759:007759-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB063_006919:006919-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	Histocap117p12_006037:006037-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapWGSS16_008233:008233-T1:008234:008234-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH87_007374:007374-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistocapCB063_008317:008317-T1
HistocapWGSS11_008124:008124-T1:008125:008125-T1	HistomissSECH87_007549:007549-T1
HistocapJBHc021091_001591:001591-T1	HistocapJBHc021091_001591:001591-T1
HistocapES285Z_003444:003444-T1	HistocapES285Z_003444:003444-T1
HistocapES285Z_003444:003444-T1	HistocapH88_03778
HistocapES285Z_003444:003444-T1	HistocapES288Z_002873:002873-T1
HistocapES285Z_003444:003444-T1	HistocapES290Z_008327:008327-T1
HistocapES285Z_003444:003444-T1	HistocapES286Z_007952:007952-T1
HistocapES285Z_003444:003444-T1	HistocapES283Z_004216:004216-T1
HistocapES285Z_003444:003444-T1	HistocapSECH107_002398:002398-T1
HistocapES285Z_003444:003444-T1	HistocapHCH143_007910:007910-T1
HistocapCB186_005824:005824-T1	HistocapCB186_005824:005824-T1
HistocapCB186_005824:005824-T1	HistoohiSECH91_007931:007931-T1:007931-T2
HistocapCB186_005824:005824-T1	HistocapSECH109_007168:007168-T1
HistocapCB186_005824:005824-T1	HistocapSECH110_005891:005891-T1
HistocapCB186_005824:005824-T1	HistoohiSECH94_005597:005597-T1
HistocapCB186_005824:005824-T1	Histocap19VMG15_004778:004778-T1:004779:004779-T1
HistocapCB186_005824:005824-T1	HistoohiG217B_05403
HistocapCB186_005824:005824-T1	HistomissSECH102_008540:008540-T1
HistocapCB186_005824:005824-T1	HistocapSA15_006660:006660-T1
HistocapCB186_005824:005824-T1	HistocapCB065_008334:008334-T1
HistocapCB186_005824:005824-T1	HistoohiSECH92_007706:007706-T1
