score	div.	del.	ins.	query	beginq	endq	leftq	strand	family	class	beginr	endr	leftr	ID	overlap	length
3114	12.5	0	0	scaffold_1	1288903	1289333	(3025968)	+	TE_00000004	DNA/Helitron	4482	4912	(0)	821	NA	431
818	7.2	0	2.7	scaffold_1	1289334	1289447	(3025854)	+	TE_00000009	Unknown	49	159	(0)	822	NA	114
4884	14.7	0	0.3	scaffold_1	1291906	1292594	(3022707)	C	TE_00000016	DNA/Helitron	(5048)	687	1	824	NA	689
293	12.5	0	0	scaffold_1	1292858	1292897	(3022404)	+	TE_00000009	Unknown	120	159	(0)	825	NA	40
263	13.2	0	0	scaffold_1	1292866	1292903	(3022398)	+	TE_00000013	Unknown	403	440	(0)	826	*	38
1337	7.4	0	1.7	scaffold_1	1294729	1294907	(3020394)	C	TE_00000012	Unknown	(1)	387	212	827	NA	179
416	3.7	3.7	0	scaffold_1	1297035	1297088	(3018213)	C	TE_00000026	Unknown	(0)	101	46	828	NA	54
2347	22.5	1.5	0.2	scaffold_1	1313068	1313534	(3001767)	C	TE_00000112_INT	LTR/Gypsy	(3186)	473	1	831	NA	467
733	9.8	0	0	scaffold_1	1313566	1313657	(3001644)	+	TE_00000105_LTR	LTR/unknown	142	233	(0)	832	NA	92
537	12.2	1.2	1.2	scaffold_1	1320765	1320847	(2994454)	+	TE_00000024	Unknown	1	83	(0)	835	NA	83
614	25.4	5.8	1.3	scaffold_1	1320902	1321124	(2994177)	+	TE_00000105_LTR	LTR/unknown	1	233	(0)	836	NA	223
6813	9.4	0	0	scaffold_1	1329790	1330701	(2984600)	+	TE_00000014	LINE/unknown	1799	2710	(1)	838	NA	912
25766	11.3	1	0.2	scaffold_1	1330703	1334349	(2980952)	+	TE_00000076	LINE/unknown	1	3675	(66)	839	NA	3647
525	13.3	0	0	scaffold_1	1334580	1334654	(2980647)	+	TE_00000076	LINE/unknown	3667	3741	(0)	839	NA	75
1148	12.3	0	0	scaffold_1	1334659	1334828	(2980473)	C	TE_00000094_INT	LTR/Gypsy	(4782)	2014	1845	840	NA	170
232	6.2	0	0	scaffold_1	1334827	1334858	(2980443)	C	TE_00000094_INT	LTR/Gypsy	(6764)	32	1	840	*	32
1621	6.9	0	1.2	scaffold_1	1334859	1335106	(2980195)	C	TE_00000087_LTR	LTR/Gypsy	(0)	245	1	840	NA	248
7184	14	0	0	scaffold_1	1335107	1336177	(2979124)	+	TE_00000076	LINE/unknown	1642	2712	(1029)	841	NA	1071
1834	20.9	0.7	0.7	scaffold_1	1336179	1336578	(2978723)	+	TE_00000103_LTR	LTR/Gypsy	1	373	(63)	842	NA	400
32464	14.7	0	0.1	scaffold_1	1336713	1341724	(2973577)	+	TE_00000086_INT	LTR/Gypsy	1	5036	(0)	844	NA	5012
1961	19.3	0.8	0.8	scaffold_1	1341725	1342124	(2973177)	+	TE_00000103_LTR	LTR/Gypsy	1	373	(63)	844	NA	400
2975	13.2	3.2	1.9	scaffold_1	1342259	1342594	(2972707)	+	TE_00000002	Unknown	3133	3606	(325)	845	NA	336
1552	20.6	2.6	14.7	scaffold_1	1342595	1342726	(2972575)	+	TE_00000076	LINE/unknown	3180	3321	(420)	846	NA	132
1552	20.6	2.6	14.7	scaffold_1	1342771	1343181	(2972120)	+	TE_00000076	LINE/unknown	3322	3667	(74)	846	NA	411
494	16	0	0	scaffold_1	1343418	1343492	(2971809)	+	TE_00000076	LINE/unknown	3667	3741	(0)	848	NA	75
1922	19.8	2.1	0.8	scaffold_1	1343657	1344032	(2971269)	+	TE_00000086_INT	LTR/Gypsy	1	381	(4655)	850	NA	376
3244	2.1	0	0.8	scaffold_1	1344152	1344542	(2970759)	C	TE_00000012	Unknown	(0)	388	1	851	NA	391
513	22.6	12.5	1.8	scaffold_1	1345217	1345464	(2969837)	C	TE_00000103_LTR	LTR/Gypsy	(162)	274	1	854	NA	248
33950	11.9	0	0	scaffold_1	1345465	1350356	(2964945)	C	TE_00000101_INT	LTR/Gypsy	(0)	4892	1	854	NA	4892
464	27.7	11.4	0.4	scaffold_1	1350494	1350738	(2964563)	C	TE_00000103_LTR	LTR/Gypsy	(38)	398	1	855	NA	245
2955	6.8	0	1	scaffold_1	1357739	1358140	(2957161)	+	TE_00000034	LTR/unknown	1	398	(633)	857	NA	402
7223	9.6	0	1.3	scaffold_1	1359407	1360444	(2954857)	+	TE_00000034	LTR/unknown	1	1025	(6)	858	NA	1038
1068	0	0	0.8	scaffold_1	1360971	1361097	(2954204)	C	TE_00000023	Unknown	(373)	126	1	859	NA	127
718	13.9	5.5	10.2	scaffold_1	1379306	1379561	(2935740)	C	TE_00000087_LTR	LTR/Gypsy	(0)	245	1	863	NA	256
307	19.7	0	1.5	scaffold_1	1379564	1379630	(2935671)	C	TE_00000094_INT	LTR/Gypsy	(2)	6794	6729	863	*	67
703	23.2	4.6	2.7	scaffold_1	1379629	1379875	(2935426)	C	TE_00000009	Unknown	(0)	440	1	864	*	247
1108	12.8	0	0	scaffold_1	1379803	1379982	(2935319)	+	TE_00000075	Unknown	11	190	(0)	865	NA	180
504	21.9	3.3	0.8	scaffold_1	1379954	1380073	(2935228)	+	TE_00000008	Unknown	29	151	(259)	866	*	120
718	11.5	0	0	scaffold_1	1380074	1380195	(2935106)	C	TE_00000006	Unknown	(4)	125	4	867	NA	122
396	8.4	0	1.4	scaffold_1	1380200	1380271	(2935030)	+	TE_00000005	Unknown	1	71	(105)	868	NA	72
1710	6.1	0.9	0.4	scaffold_1	1380480	1380711	(2934590)	C	TE_00000105_LTR	LTR/unknown	(0)	233	1	869	NA	232
444	21.8	0	2.7	scaffold_1	1386754	1386866	(2928435)	+	TE_00000064	Unknown	165	274	(50)	872	NA	113
1615	22.6	4.7	1.4	scaffold_1	1386904	1387389	(2927912)	+	TE_00000103_LTR	LTR/Gypsy	1	414	(22)	873	NA	486
3350	12.7	5.7	0	scaffold_1	1387522	1388010	(2927291)	+	TE_00000086_INT	LTR/Gypsy	1	517	(4519)	875	NA	489
4111	15.6	6	1.7	scaffold_1	1388112	1389130	(2926171)	+	TE_00000094_INT	LTR/Gypsy	5734	6796	(0)	876	NA	1019
1679	6.1	0	2	scaffold_1	1389131	1389380	(2925921)	+	TE_00000087_LTR	LTR/Gypsy	1	245	(0)	876	NA	250
667	18	6.2	1.4	scaffold_1	1389399	1389606	(2925695)	+	TE_00000087_LTR	LTR/Gypsy	28	245	(0)	877	NA	208
1098	10.7	0	0	scaffold_1	1404139	1404278	(2911023)	C	TE_00000004	DNA/Helitron	(0)	4912	4773	885	NA	140
3886	29.6	1.7	0.8	scaffold_1	1404281	1405379	(2909922)	+	TE_00000014	LINE/unknown	1	1109	(1602)	886	NA	1099
296	11.9	0	0	scaffold_1	1405380	1405421	(2909880)	+	TE_00000092_LTR	LTR/Gypsy	1	42	(104)	887	NA	42
941	5.5	0	3.1	scaffold_1	1405523	1405653	(2909648)	+	TE_00000009	Unknown	33	159	(0)	888	NA	131
10616	11	0	0.1	scaffold_1	1415814	1417200	(2898101)	+	TE_00000016	DNA/Helitron	1	1386	(4349)	889	NA	1387
37090	9.7	1.4	0.1	scaffold_1	1417270	1422119	(2893182)	+	TE_00000004	DNA/Helitron	1	4912	(0)	891	NA	4850
2016	8.1	0	0.4	scaffold_1	1422120	1422366	(2892935)	C	TE_00000012	Unknown	(142)	246	1	892	NA	247
1085	31.3	1.6	0	scaffold_1	1422368	1422613	(2892688)	C	TE_00000021	Unknown	(500)	251	2	893	NA	246
308	15.5	5.2	0	scaffold_1	1422603	1422660	(2892641)	+	TE_00000015	LINE/unknown	444	504	(0)	894	*	58
744	21.2	2	2	scaffold_1	1422615	1422859	(2892442)	+	TE_00000031	Unknown	1	245	(0)	895	NA	245
751	11	7	1.2	scaffold_1	1422870	1423025	(2892276)	C	TE_00000005	Unknown	(11)	165	1	896	NA	156
858	10.1	0	0	scaffold_1	1423027	1423155	(2892146)	+	TE_00000006	Unknown	1	129	(0)	897	NA	129
277	7.9	0	2.6	scaffold_1	1423157	1423195	(2892106)	C	TE_00000044	Unknown	(2)	617	580	898	NA	39
245	15.4	0	0	scaffold_1	1423379	1423417	(2891884)	C	TE_00000064	Unknown	(285)	39	1	899	NA	39
340	16.4	3.6	0	scaffold_1	1432031	1432085	(2883216)	+	TE_00000101_INT	LTR/Gypsy	2415	2471	(2421)	900	NA	55
1791	2.5	0	0	scaffold_1	1432186	1432383	(2882918)	+	TE_00000004	DNA/Helitron	4715	4912	(0)	901	NA	198
1706	8.4	0	0.5	scaffold_1	1438605	1438820	(2876481)	+	TE_00000033	Unknown	1	215	(155)	902	NA	216
410	23.2	0	20.2	scaffold_1	1438822	1438940	(2876361)	C	TE_00000105_LTR	LTR/unknown	(0)	233	135	903	*	119
1910	11.5	0	3.5	scaffold_1	1438938	1439261	(2876040)	+	TE_00000023	Unknown	1	313	(186)	904	NA	324
17624	0.1	0	0	scaffold_1	1440984	1442855	(2872446)	+	TE_00000084	DNA/DTC	1	1872	(0)	905	NA	1872
4165	5.6	0	0.2	scaffold_1	1464533	1465050	(2850251)	C	TE_00000068	Unknown	(0)	517	1	915	NA	518
5819	18.4	3.5	2	scaffold_1	1474395	1475446	(2839855)	C	TE_00000002	Unknown	(30)	3901	2850	925	NA	1052
299	7.5	2.5	0	scaffold_1	1475549	1475588	(2839713)	C	TE_00000042	LTR/unknown	(836)	306	266	926	NA	40
1297	15.8	0.5	0	scaffold_1	1475745	1475947	(2839354)	C	TE_00000076	LINE/unknown	(915)	2826	2623	927	NA	203
940	2.7	0	0	scaffold_1	1528373	1528482	(2786819)	C	TE_00000019	Unknown	(11)	589	480	966	NA	110
1747	6.4	0	0	scaffold_1	1553604	1553838	(2761463)	C	TE_00000094_INT	LTR/Gypsy	(5611)	1185	951	1014	NA	235
24905	0	0	0	scaffold_1	1561409	1564189	(2751112)	C	TE_00000098	DNA/Helitron	(0)	2941	161	1020	NA	2781
665	0	0	0	scaffold_1	1564360	1564435	(2750866)	C	TE_00000098	DNA/Helitron	(2780)	161	86	1020	NA	76
760	0	0	0	scaffold_1	1564543	1564627	(2750674)	C	TE_00000098	DNA/Helitron	(2856)	85	1	1020	NA	85
424	14.9	1.4	0	scaffold_1	1575373	1575446	(2739855)	C	TE_00000076	LINE/unknown	(0)	3741	3667	1029	NA	74
420	6.6	26.3	0	scaffold_1	1582954	1583029	(2732272)	+	TE_00000033	Unknown	1	96	(274)	1032	*	76
733	12.6	0	2.7	scaffold_1	1583028	1583141	(2732160)	+	TE_00000033	Unknown	260	370	(0)	1032	*	114
785	11.2	0	2.6	scaffold_1	1583053	1583171	(2732130)	C	TE_00000041	Unknown	(0)	116	1	1033	NA	119
612	9	2	1	scaffold_1	1583172	1583272	(2732029)	+	TE_00000047	Unknown	1	102	(27)	1034	NA	101
492	15.9	4.5	2.7	scaffold_1	1662062	1662171	(2653130)	C	TE_00000094_INT	LTR/Gypsy	(1460)	5336	5225	1121	NA	110
2606	10.7	1.2	1.4	scaffold_1	1717781	1718197	(2597104)	+	TE_00000052	Unknown	1	416	(7)	1138	NA	417
884	7.6	0	1.5	scaffold_1	1719862	1719994	(2595307)	+	TE_00000049	Unknown	1	131	(48)	1140	NA	133
1789	3.9	0.9	0.4	scaffold_1	1720082	1720313	(2594988)	+	TE_00000105_LTR	LTR/unknown	1	233	(0)	1141	NA	232
240	0	0	0	scaffold_1	1720357	1720384	(2594917)	+	TE_00000105_LTR	LTR/unknown	206	233	(0)	1141	NA	28
304	13.8	0	1.7	scaffold_1	1734832	1734890	(2580411)	+	TE_00000006	Unknown	71	128	(1)	1150	NA	59
698	2.9	1	0	scaffold_1	1744660	1744762	(2570539)	+	TE_00000018	Unknown	122	225	(11)	1153	NA	103
796	16	0	0	scaffold_1	1767797	1767927	(2547374)	+	TE_00000086_INT	LTR/Gypsy	362	492	(4544)	1165	NA	131
374	3.3	2.8	14.1	scaffold_1	1774597	1774667	(2540634)	+	TE_00000026	Unknown	38	101	(0)	1173	NA	71
489	17.9	0	12.5	scaffold_1	1777593	1777745	(2537556)	+	TE_00000081	Unknown	1	136	(63)	1175	NA	153
305	14.5	13.5	6.9	scaffold_1	1779450	1779545	(2535756)	+	TE_00000081	Unknown	17	118	(81)	1176	NA	96
758	5.4	0.9	0	scaffold_1	1833208	1833318	(2481983)	+	TE_00000005	Unknown	65	176	(0)	1228	*	111
769	2.6	0.9	0	scaffold_1	1833247	1833360	(2481941)	C	TE_00000018	Unknown	(0)	236	122	1229	*	114
1493	4.9	0	2.2	scaffold_1	1833359	1833586	(2481715)	C	TE_00000031	Unknown	(0)	245	23	1230	NA	228
263	18.6	17.1	1.1	scaffold_1	1860621	1860696	(2454605)	+	TE_00000081	Unknown	28	115	(84)	1238	NA	76
402	20	6.2	6.2	scaffold_1	1860753	1860880	(2454421)	+	TE_00000081	Unknown	3	130	(69)	1239	NA	128
276	19	15.5	0	scaffold_1	1860949	1861006	(2454295)	+	TE_00000081	Unknown	133	199	(0)	1239	NA	58
1269	6.1	0.5	16.6	scaffold_1	1861901	1862117	(2453184)	C	TE_00000095	DNA/DTH	(0)	826	640	1240	NA	217
3186	8.5	0.7	2.8	scaffold_1	1862225	1862661	(2452640)	C	TE_00000095	DNA/DTH	(398)	428	1	1240	NA	437
744	26.6	0.5	0.5	scaffold_1	1865016	1865204	(2450097)	+	TE_00000103_LTR	LTR/Gypsy	149	337	(99)	1245	NA	189
580	22.9	3.7	3.1	scaffold_1	1867811	1867972	(2447329)	+	TE_00000096_INT	LTR/Copia	4792	4954	(31)	1247	NA	162
940	13.9	0.7	1.3	scaffold_1	1876632	1876784	(2438517)	+	TE_00000086_INT	LTR/Gypsy	2249	2400	(2636)	1252	NA	153
385	31.1	2.7	5.6	scaffold_1	1885877	1886169	(2429132)	C	TE_00000068	Unknown	(215)	302	18	1261	NA	293
778	18.7	2.7	0	scaffold_1	1904333	1904519	(2410782)	+	TE_00000094_INT	LTR/Gypsy	5005	5196	(1600)	1266	NA	187
2069	3.3	0	0.4	scaffold_1	1911182	1911423	(2403878)	+	TE_00000057	Unknown	1	241	(0)	1269	NA	242
386	19	2.9	7.1	scaffold_1	1959936	1960037	(2355264)	+	TE_00000081	Unknown	36	133	(66)	1289	NA	102
244	24.6	0.5	4.2	scaffold_1	2101707	2101814	(2213487)	+	TE_00000009	Unknown	86	159	(0)	1364	NA	108
971	19.1	14.9	0.4	scaffold_1	2158386	2158606	(2156695)	C	TE_00000001	DNA/DTA	(0)	1860	1608	1382	NA	221
888	13.3	0.7	1.3	scaffold_1	2158631	2158782	(2156519)	C	TE_00000008	Unknown	(150)	260	110	1383	*	152
1308	2.5	0	0	scaffold_1	2158750	2158911	(2156390)	C	TE_00000075	Unknown	(0)	190	29	1384	NA	162
1152	15	0	0	scaffold_1	2197936	2198107	(2117194)	+	TE_00000086_INT	LTR/Gypsy	3320	3491	(1545)	1400	NA	172
2019	20.7	0.5	0.2	scaffold_1	2198108	2198504	(2116797)	+	TE_00000103_LTR	LTR/Gypsy	1	398	(38)	1401	NA	397
304	24.6	10	6	scaffold_1	2242062	2242221	(2073080)	+	TE_00000109	DNA/DTC	3869	4034	(35)	1420	NA	160
985	7.9	10.2	3.8	scaffold_1	2260232	2260428	(2054873)	+	TE_00000078	LTR/unknown	2	210	(1670)	1426	NA	197
930	3.2	1.6	0.8	scaffold_1	2331916	2332042	(1983259)	+	TE_00000105_LTR	LTR/unknown	1	128	(105)	1475	NA	127
649	31.9	6.3	5.6	scaffold_1	2345023	2345447	(1969854)	C	TE_00000014	LINE/unknown	(1171)	1540	1113	1490	NA	425
399	24	1.4	5	scaffold_1	2354683	2354827	(1960474)	+	TE_00000076	LINE/unknown	3436	3575	(166)	1514	NA	145
1053	2.5	0	0	scaffold_1	2400126	2400244	(1915057)	C	TE_00000051	Unknown	(0)	328	210	1544	NA	119
695	1.2	0	0	scaffold_1	2400392	2400471	(1914830)	C	TE_00000051	Unknown	(39)	289	210	1545	NA	80
266	18	0	0	scaffold_1	2400549	2400598	(1914703)	+	TE_00000051	Unknown	268	317	(11)	1546	NA	50
1061	0	0	0	scaffold_1	2404409	2404528	(1910773)	+	TE_00000089_INT	LTR/Gypsy	726	845	(1636)	1550	NA	120
945	13	0	0	scaffold_1	2414674	2414804	(1900497)	C	TE_00000086_INT	LTR/Gypsy	(3323)	1713	1583	1558	NA	131
832	10.7	0	0	scaffold_1	2419679	2419800	(1895501)	+	TE_00000086_INT	LTR/Gypsy	1966	2087	(2949)	1562	NA	122
3240	1.3	0.3	0.5	scaffold_1	2426952	2427332	(1887969)	+	TE_00000110	DNA/DTH	1	380	(193)	1566	NA	381
1865	0	0	0	scaffold_1	2427525	2427738	(1887563)	+	TE_00000110	DNA/DTH	360	573	(0)	1567	NA	214
561	4.3	0	0	scaffold_1	2460237	2460306	(1854995)	+	TE_00000024	Unknown	1	70	(13)	1579	NA	70
329	28.5	1.8	1.6	scaffold_1	2496752	2496880	(1818421)	C	TE_00000103_LTR	LTR/Gypsy	(101)	335	113	1594	NA	129
409	29	0	2	scaffold_1	2499563	2499717	(1815584)	+	TE_00000015	LINE/unknown	318	469	(35)	1596	NA	155
1076	7.6	0.7	1.4	scaffold_1	2500105	2500251	(1815050)	+	TE_00000045	Unknown	1	146	(0)	1598	NA	147
3188	5.3	0.5	2.6	scaffold_1	2518567	2518990	(1796311)	+	TE_00000052	Unknown	9	423	(0)	1604	NA	424
1356	4	2.9	1.1	scaffold_1	2519599	2519773	(1795528)	+	TE_00000049	Unknown	2	179	(0)	1605	NA	175
234	3	0	0	scaffold_1	2522054	2522086	(1793215)	C	TE_00000024	Unknown	(50)	33	1	1609	NA	33
410	17.6	1.4	0	scaffold_1	2548385	2548458	(1766843)	C	TE_00000076	LINE/unknown	(0)	3741	3667	1626	NA	74
347	10.3	2	14.3	scaffold_1	2561223	2561324	(1753977)	C	TE_00000026	Unknown	(10)	91	1	1632	NA	102
1098	1.6	0	0	scaffold_1	2566924	2567050	(1748251)	C	TE_00000047	Unknown	(2)	127	1	1634	NA	127
962	5.2	0	0	scaffold_1	2567059	2567173	(1748128)	+	TE_00000041	Unknown	2	116	(0)	1635	*	115
2894	3.4	5.1	1.1	scaffold_1	2567088	2567443	(1747858)	C	TE_00000033	Unknown	(0)	370	1	1636	NA	356
268	12	0	6	scaffold_1	2580615	2580667	(1734634)	C	TE_00000051	Unknown	(11)	317	268	1639	NA	53
668	2.5	0	0	scaffold_1	2580745	2580824	(1734477)	+	TE_00000051	Unknown	210	289	(39)	1640	NA	80
3825	10	0	0	scaffold_1	2581208	2581707	(1733594)	C	TE_00000004	DNA/Helitron	(0)	4912	4413	1641	NA	500
1113	13.8	0	12.2	scaffold_1	2622212	2622451	(1692850)	C	TE_00000110	DNA/DTH	(0)	573	360	1677	NA	240
1098	9.5	2.9	2.5	scaffold_1	2622906	2623142	(1692159)	C	TE_00000009	Unknown	(0)	440	1	1678	NA	237
458	6.4	0	4.8	scaffold_1	2623086	2623151	(1692150)	+	TE_00000075	Unknown	7	69	(121)	1679	*	66
295	13	1.5	9.5	scaffold_1	2623143	2623210	(1692091)	+	TE_00000008	Unknown	348	410	(0)	1680	*	68
560	1.5	0	0	scaffold_1	2623211	2623278	(1692023)	C	TE_00000082	Unknown	(0)	86	19	1681	*	68
1076	11.9	15.7	1.1	scaffold_1	2623235	2623464	(1691837)	+	TE_00000001	DNA/DTA	1567	1829	(31)	1682	NA	230
501	15.9	29.6	0.5	scaffold_1	2623796	2623947	(1691354)	C	TE_00000110	DNA/DTH	(377)	196	1	1677	NA	152
446	11.1	0	0	scaffold_1	2631471	2631533	(1683768)	+	TE_00000086_INT	LTR/Gypsy	576	638	(4398)	1699	NA	63
779	24.4	0.4	0.4	scaffold_1	2632802	2633040	(1682261)	+	TE_00000003	Unknown	152	390	(1444)	1707	NA	239
1239	8.1	0.6	0	scaffold_1	2695576	2695749	(1619552)	C	TE_00000035	Unknown	(0)	195	21	1741	NA	174
968	2.9	3.6	0.7	scaffold_1	2697835	2697971	(1617330)	C	TE_00000105_LTR	LTR/unknown	(92)	141	1	1742	NA	137
598	22.2	0	6.6	scaffold_1	2725785	2725929	(1589372)	C	TE_00000110	DNA/DTH	(23)	550	415	1754	NA	145
328	12.3	10.3	1.6	scaffold_1	2726181	2726238	(1589063)	+	TE_00000057	Unknown	179	241	(0)	1755	NA	58
36839	11.5	0	0	scaffold_1	2737872	2742856	(1572445)	C	TE_00000096_INT	LTR/Copia	(0)	4985	1	1759	NA	4985
10052	12.7	0	0.1	scaffold_1	2743263	2744641	(1570660)	+	TE_00000016	DNA/Helitron	1	1378	(4357)	1761	NA	1379
7795	8.3	0.3	0.1	scaffold_1	2744683	2745673	(1569628)	+	TE_00000016	DNA/Helitron	1348	2340	(3395)	1762	NA	991
442	3.7	0	0	scaffold_1	2820823	2820876	(1494425)	C	TE_00000003	Unknown	(1706)	128	75	1797	NA	54
635	4	0	0	scaffold_1	2821027	2821100	(1494201)	C	TE_00000003	Unknown	(1760)	74	1	1797	NA	74
1609	5.1	0	5.9	scaffold_1	2830347	2830598	(1484703)	+	TE_00000087_LTR	LTR/Gypsy	8	245	(0)	1804	NA	252
584	24.3	12.8	0.4	scaffold_1	2830638	2830864	(1484437)	C	TE_00000103_LTR	LTR/Gypsy	(181)	255	1	1805	NA	227
292	26.3	0	8.1	scaffold_1	2882543	2882662	(1432639)	C	TE_00000079	Unknown	(190)	124	14	1853	NA	120
323	18.2	0.7	26.9	scaffold_1	2882684	2882833	(1432468)	C	TE_00000079	Unknown	(195)	119	1	1853	NA	150
1627	2	0	0	scaffold_1	2901012	2901206	(1414095)	C	TE_00000035	Unknown	(0)	195	1	1863	NA	195
1084	2.4	0	0	scaffold_1	2901567	2901692	(1413609)	+	TE_00000035	Unknown	70	195	(0)	1865	NA	126
1403	2.6	0	0	scaffold_1	2906679	2906834	(1408467)	C	TE_00000077	Unknown	(152)	156	1	1867	NA	156
1049	23.2	0	0	scaffold_1	2906836	2907029	(1408272)	C	TE_00000016	DNA/Helitron	(1102)	4633	4440	1868	NA	194
318	18	0	0	scaffold_1	2907229	2907278	(1408023)	C	TE_00000016	DNA/Helitron	(1246)	4489	4440	1868	NA	50
480	29	2.3	4.8	scaffold_1	2907591	2907847	(1407454)	+	TE_00000068	Unknown	24	274	(243)	1869	NA	257
22230	9.7	0	0.1	scaffold_1	2910451	2913351	(1401950)	+	TE_00000027	LTR/unknown	1	2898	(0)	1872	NA	2901
444	9.6	1	15.1	scaffold_1	2934529	2934626	(1380675)	C	TE_00000026	Unknown	(0)	101	16	1889	NA	98
1173	13.5	2.8	3.3	scaffold_1	2937318	2937532	(1377769)	+	TE_00000105_LTR	LTR/unknown	1	214	(19)	1891	NA	215
247	15	0	0	scaffold_1	2950418	2950457	(1364844)	+	TE_00000064	Unknown	1	40	(284)	1898	NA	40
274	10.3	0	2.6	scaffold_1	2950642	2950681	(1364620)	+	TE_00000044	Unknown	580	618	(1)	1899	NA	40
400	13.7	33	0.7	scaffold_1	2974080	2974182	(1341119)	C	TE_00000081	Unknown	(63)	136	1	1909	NA	103
618	21.2	1.9	12.3	scaffold_1	3060900	3061060	(1254241)	C	TE_00000110	DNA/DTH	(0)	573	428	1927	NA	161
2052	10.7	6.3	0.3	scaffold_1	3061225	3061523	(1253778)	C	TE_00000110	DNA/DTH	(216)	357	41	1927	NA	299
555	8.9	1.2	2.5	scaffold_1	3084988	3085068	(1230233)	+	TE_00000043	Unknown	1712	1791	(0)	1932	NA	81
382	27.4	7.3	3.1	scaffold_1	3101499	3101773	(1213528)	C	TE_00000068	Unknown	(208)	309	24	1935	NA	275
274	29.9	7.9	6.6	scaffold_1	3105509	3105673	(1209628)	C	TE_00000029	Unknown	(783)	310	144	1936	NA	165
909	22.3	1.8	1.3	scaffold_1	3156893	3157119	(1158182)	+	TE_00000105_LTR	LTR/unknown	6	233	(0)	1968	NA	227
1034	8.5	0	2.1	scaffold_1	3165270	3165414	(1149887)	C	TE_00000092_LTR	LTR/Gypsy	(0)	146	5	1974	NA	145
354	22.2	0	7	scaffold_1	3264348	3264439	(1050862)	C	TE_00000078	LTR/unknown	(1793)	87	2	2025	NA	92
999	19.4	0	0	scaffold_1	3267753	3267922	(1047379)	C	TE_00000112_INT	LTR/Gypsy	(3489)	170	1	2026	NA	170
1073	17.9	15.8	0	scaffold_1	3267923	3268156	(1047145)	C	TE_00000088_LTR	LTR/unknown	(0)	271	1	2027	NA	234
232	7.9	20.3	1.3	scaffold_1	3268157	3268219	(1047082)	+	TE_00000087_LTR	LTR/Gypsy	150	224	(21)	2028	NA	63
2078	20.5	0.8	0.5	scaffold_1	3268357	3268753	(1046548)	C	TE_00000103_LTR	LTR/Gypsy	(38)	398	1	2030	NA	397
4564	13.6	0	0	scaffold_1	3268754	3269386	(1045915)	C	TE_00000086_INT	LTR/Gypsy	(0)	5036	4404	2030	NA	633
31812	12.8	0.6	0	scaffold_1	3269487	3273898	(1041403)	C	TE_00000086_INT	LTR/Gypsy	(596)	4440	1	2030	NA	4412
2281	17.2	0.8	0.5	scaffold_1	3274036	3274432	(1040869)	C	TE_00000103_LTR	LTR/Gypsy	(38)	398	1	2032	NA	397
2506	13	2.7	1.4	scaffold_1	3274613	3275026	(1040275)	C	TE_00000052	Unknown	(4)	419	1	2034	NA	414
627	17.3	6.3	0	scaffold_1	3290209	3290335	(1024966)	C	TE_00000086_INT	LTR/Gypsy	(4868)	168	34	2041	NA	127
287	27.3	4.5	0	scaffold_1	3290426	3290513	(1024788)	+	TE_00000079	Unknown	221	312	(2)	2042	NA	88
1560	2.2	0	0	scaffold_1	3309080	3309261	(1006040)	+	TE_00000069	Unknown	1	182	(906)	2060	NA	182
411	17.8	2.3	1.2	scaffold_1	3330543	3330672	(984629)	+	TE_00000103_LTR	LTR/Gypsy	351	414	(22)	2073	NA	130
826	9.6	0	0	scaffold_1	3373327	3373451	(941850)	C	TE_00000089_INT	LTR/Gypsy	(1646)	835	711	2138	NA	125
938	11.8	0	0	scaffold_1	3374103	3374238	(941063)	+	TE_00000086_INT	LTR/Gypsy	361	496	(4540)	2140	NA	136
252	23.2	1.8	0	scaffold_1	3403856	3403911	(911390)	+	TE_00000012	Unknown	153	209	(179)	2152	NA	56
445	17	2.2	1.1	scaffold_1	3403912	3404000	(911301)	+	TE_00000012	Unknown	293	382	(6)	2152	NA	89
260	12.8	0	0	scaffold_1	3412598	3412636	(902665)	+	TE_00000064	Unknown	1	39	(285)	2161	NA	39
296	7.5	0	2.5	scaffold_1	3412820	3412860	(902441)	+	TE_00000044	Unknown	580	619	(0)	2162	NA	41
6257	4	0	0	scaffold_1	3561115	3561879	(753422)	+	TE_00000001	DNA/DTA	276	1040	(820)	2237	NA	765
915	7.9	0	0	scaffold_1	3611014	3611140	(704161)	+	TE_00000016	DNA/Helitron	4652	4778	(957)	2266	NA	127
272	22.9	1.6	0	scaffold_1	3614999	3615059	(700242)	+	TE_00000027	LTR/unknown	2815	2876	(22)	2267	NA	61
2265	8.4	0	1.3	scaffold_1	3641793	3642107	(673194)	+	TE_00000064	Unknown	1	311	(13)	2271	NA	315
2337	13.3	0.3	2.7	scaffold_1	3644176	3644719	(670582)	+	TE_00000064	Unknown	1	358	(0)	2272	*	544
3674	13.2	0	3.9	scaffold_1	3644505	3645164	(670137)	C	TE_00000032	Unknown	(1)	635	1	2273	NA	660
3406	12.7	0.5	4.2	scaffold_1	3644817	3645801	(669500)	+	TE_00000044	Unknown	1	617	(2)	2274	*	985
910	4.2	0.8	0.8	scaffold_1	3648868	3648988	(666313)	C	TE_00000044	Unknown	(2)	617	497	2276	NA	121
383	9.7	1.6	1.5	scaffold_1	3655398	3655463	(659838)	C	TE_00000009	Unknown	(0)	159	112	2279	*	66
